,Name,Genre,Year,reviews,min_rating,avr_rating,max_rating
1158,Here Comes Cookie ,Comedy,1935,0.0,,,
1159,Love in Bloom ,Romance,1935,0.0,,,
1160,Six of a Kind ,Comedy,1934,6.0,1.0,2.1666666666666665,4.0
1161,"Tin Drum, The (Blechtrommel, Die) ",Drama,1979,94.0,1.0,3.9468085106382977,5.0
1162,"Ruling Class, The ",Comedy,1972,96.0,1.0,3.90625,5.0
1163,Mina Tannenbaum ,Drama,1994,19.0,1.0,2.9473684210526314,5.0
1164,Two or Three Things I Know About Her ,Drama,1966,5.0,1.0,3.6,5.0
1165,"Bloody Child, The ",Drama|Thriller,1996,1.0,1.0,1.0,1.0
1166,Farmer & Chase ,Comedy,1995,0.0,,,
1167,Dear God ,Comedy,1996,94.0,1.0,2.893617021276596,5.0
1168,Bad Moon ,Horror,1996,18.0,1.0,2.0555555555555554,4.0
1169,American Dream ,Documentary,1990,36.0,1.0,3.7222222222222223,5.0
1170,Best of the Best 3: No Turning Back ,Action,1995,17.0,1.0,1.6470588235294117,3.0
1171,Bob Roberts ,Comedy,1992,415.0,1.0,3.7349397590361444,5.0
1172,Cinema Paradiso ,Comedy|Drama|Romance,1988,615.0,1.0,4.287804878048781,5.0
1173,"Cook the Thief His Wife & Her Lover, The ",Drama,1989,198.0,1.0,3.3484848484848486,5.0
1174,Grosse Fatigue ,Comedy,1994,5.0,2.0,3.8,5.0
1175,Delicatessen ,Comedy|Sci-Fi,1991,368.0,1.0,4.002717391304348,5.0
1176,"Double Life of Veronique, The (La Double Vie de Vйronique) ",Drama,1991,129.0,1.0,3.937984496124031,5.0
1177,Enchanted April ,Drama,1991,147.0,1.0,3.993197278911565,5.0
1178,Paths of Glory ,Drama|War,1957,230.0,1.0,4.473913043478261,5.0
1179,"Grifters, The ",Crime|Drama|Film-Noir,1990,885.0,1.0,3.7887005649717516,5.0
1180,Hear My Song ,Comedy,1991,50.0,1.0,3.84,5.0
1181,"Shooter, The ",Action,1995,10.0,2.0,2.9,5.0
1183,"English Patient, The ",Drama|Romance|War,1996,989.0,1.0,3.609706774519717,5.0
1184,Mediterraneo ,Comedy|War,1991,91.0,2.0,3.802197802197802,5.0
1185,My Left Foot ,Drama,1989,453.0,1.0,3.958057395143488,5.0
1186,"Sex, Lies, and Videotape ",Drama,1989,562.0,1.0,3.613879003558719,5.0
1187,Passion Fish ,Drama,1992,147.0,1.0,3.6598639455782314,5.0
1188,Strictly Ballroom ,Comedy|Romance,1992,676.0,1.0,3.951183431952663,5.0
1189,"Thin Blue Line, The ",Documentary,1988,269.0,1.0,4.25278810408922,5.0
1190,Tie Me Up! Tie Me Down! ,Drama,1990,132.0,1.0,3.507575757575758,5.0
1191,Madonna: Truth or Dare ,Documentary,1991,209.0,1.0,3.062200956937799,5.0
1192,Paris Is Burning ,Documentary,1990,105.0,1.0,4.0285714285714285,5.0
1193,One Flew Over the Cuckoo's Nest ,Drama,1975,1725.0,1.0,4.390724637681159,5.0
1194,Up in Smoke ,Comedy,1978,212.0,1.0,3.4764150943396226,5.0
1196,Star Wars: Episode V - The Empire Strikes Back ,Action|Adventure|Drama|Sci-Fi|War,1980,2990.0,1.0,4.292976588628763,5.0
1197,"Princess Bride, The ",Action|Adventure|Comedy|Romance,1987,2318.0,1.0,4.3037100949094045,5.0
1198,Raiders of the Lost Ark ,Action|Adventure,1981,2514.0,1.0,4.477724741447892,5.0
1199,Brazil ,Sci-Fi,1985,913.0,1.0,4.097480832420591,5.0
1200,Aliens ,Action|Sci-Fi|Thriller|War,1986,1820.0,1.0,4.125824175824176,5.0
1201,"Good, The Bad and The Ugly, The ",Action|Western,1966,822.0,1.0,4.133819951338199,5.0
1202,Withnail and I ,Comedy,1987,72.0,1.0,3.611111111111111,5.0
1203,12 Angry Men ,Drama,1957,616.0,1.0,4.295454545454546,5.0
1204,Lawrence of Arabia ,Adventure|War,1962,831.0,1.0,4.401925391095066,5.0
1205,"Transformers: The Movie, The ",Action|Animation|Children's|Sci-Fi|Thriller|War,1986,231.0,1.0,3.380952380952381,5.0
1206,"Clockwork Orange, A ",Sci-Fi,1971,1229.0,1.0,4.0781122864117165,5.0
1207,To Kill a Mockingbird ,Drama,1962,928.0,1.0,4.425646551724138,5.0
1208,Apocalypse Now ,Drama|War,1979,1176.0,1.0,4.243197278911564,5.0
1209,Once Upon a Time in the West ,Western,1969,173.0,1.0,4.023121387283237,5.0
1210,Star Wars: Episode VI - Return of the Jedi ,Action|Adventure|Romance|Sci-Fi|War,1983,2883.0,1.0,4.022892819979188,5.0
1211,Wings of Desire (Der Himmel ьber Berlin) ,Comedy|Drama|Romance,1987,242.0,1.0,4.1115702479338845,5.0
1212,"Third Man, The ",Mystery|Thriller,1949,480.0,1.0,4.452083333333333,5.0
1213,GoodFellas ,Crime|Drama,1990,1657.0,1.0,4.275196137598069,5.0
1214,Alien ,Action|Horror|Sci-Fi|Thriller,1979,2024.0,1.0,4.159584980237154,5.0
1215,Army of Darkness ,Action|Adventure|Comedy|Horror|Sci-Fi,1993,945.0,1.0,3.804232804232804,5.0
1216,"Big Blue, The (Le Grand Bleu) ",Adventure|Romance,1988,87.0,1.0,3.6551724137931036,5.0
1217,Ran ,Drama|War,1985,357.0,1.0,4.26890756302521,5.0
1218,"Killer, The (Die xue shuang xiong) ",Action|Thriller,1989,244.0,1.0,4.19672131147541,5.0
1219,Psycho ,Horror|Thriller,1960,1263.0,1.0,4.218527315914489,5.0
1220,"Blues Brothers, The ",Action|Comedy|Musical,1980,1341.0,1.0,3.9395973154362416,5.0
1221,"Godfather: Part II, The ",Action|Crime|Drama,1974,1692.0,1.0,4.357565011820331,5.0
1222,Full Metal Jacket ,Action|Drama|War,1987,1254.0,1.0,4.110845295055821,5.0
1223,"Grand Day Out, A ",Animation|Comedy,1992,473.0,1.0,4.361522198731501,5.0
1224,Henry V ,Drama|War,1989,426.0,1.0,4.286384976525822,5.0
1225,Amadeus ,Drama,1984,1382.0,1.0,4.251808972503618,5.0
1226,"Quiet Man, The ",Comedy|Romance,1952,226.0,1.0,4.053097345132743,5.0
1227,Once Upon a Time in America ,Crime|Drama|Thriller,1984,241.0,1.0,3.863070539419087,5.0
1228,Raging Bull ,Drama,1980,677.0,1.0,4.1875923190546525,5.0
1230,Annie Hall ,Comedy|Romance,1977,1334.0,1.0,4.14167916041979,5.0
1231,"Right Stuff, The ",Drama,1983,750.0,1.0,4.08,5.0
1232,Stalker ,Mystery|Sci-Fi,1979,52.0,1.0,3.6346153846153846,5.0
1233,"Boat, The (Das Boot) ",Action|Drama|War,1981,1001.0,1.0,4.302697302697303,5.0
1234,"Sting, The ",Comedy|Crime,1973,1049.0,1.0,4.320305052430887,5.0
1235,Harold and Maude ,Comedy,1971,697.0,1.0,4.164992826398852,5.0
1236,Trust ,Comedy|Drama,1990,90.0,2.0,4.188888888888889,5.0
1237,"Seventh Seal, The (Sjunde inseglet, Det) ",Drama,1957,299.0,1.0,4.230769230769231,5.0
1238,Local Hero ,Comedy,1983,351.0,1.0,4.0,5.0
1240,"Terminator, The ",Action|Sci-Fi|Thriller,1984,2098.0,1.0,4.152049571020019,5.0
1241,Braindead ,Comedy|Horror,1992,70.0,1.0,3.357142857142857,5.0
1242,Glory ,Action|Drama|War,1989,1112.0,1.0,4.193345323741007,5.0
1243,Rosencrantz and Guildenstern Are Dead ,Comedy|Drama,1990,325.0,1.0,3.9846153846153847,5.0
1244,Manhattan ,Comedy|Drama|Romance,1979,718.0,1.0,4.082172701949861,5.0
1245,Miller's Crossing ,Drama,1990,358.0,1.0,4.005586592178771,5.0
1246,Dead Poets Society ,Drama,1989,855.0,1.0,4.005847953216374,5.0
1247,"Graduate, The ",Drama|Romance,1967,1261.0,1.0,4.245836637589215,5.0
1248,Touch of Evil ,Crime|Film-Noir|Thriller,1958,514.0,1.0,4.215953307392996,5.0
1249,Nikita (La Femme Nikita) ,Thriller,1990,733.0,1.0,4.005457025920873,5.0
1250,"Bridge on the River Kwai, The ",Drama|War,1957,938.0,1.0,4.386993603411514,5.0
1251,8 1/2 ,Drama,1963,228.0,1.0,4.105263157894737,5.0
1252,Chinatown ,Film-Noir|Mystery|Thriller,1974,1185.0,1.0,4.339240506329114,5.0
1253,"Day the Earth Stood Still, The ",Drama|Sci-Fi,1951,559.0,1.0,4.141323792486583,5.0
1254,"Treasure of the Sierra Madre, The ",Adventure,1948,453.0,1.0,4.289183222958058,5.0
1255,Bad Taste ,Comedy|Horror,1987,54.0,1.0,3.4074074074074074,5.0
1256,Duck Soup ,Comedy|War,1933,594.0,1.0,4.21043771043771,5.0
1257,Better Off Dead... ,Comedy,1985,472.0,1.0,3.9216101694915255,5.0
1258,"Shining, The ",Horror,1980,1087.0,1.0,4.104875804967802,5.0
1259,Stand by Me ,Adventure|Comedy|Drama,1986,1785.0,1.0,4.0969187675070025,5.0
1260,M ,Crime|Film-Noir|Thriller,1931,308.0,1.0,4.3019480519480515,5.0
1261,Evil Dead II (Dead By Dawn) ,Action|Adventure|Comedy|Horror,1987,548.0,1.0,3.826642335766423,5.0
1262,"Great Escape, The ",Adventure|War,1963,696.0,2.0,4.376436781609195,5.0
1263,"Deer Hunter, The ",Drama|War,1978,700.0,1.0,4.11,5.0
1264,Diva ,Action|Drama|Mystery|Romance|Thriller,1981,257.0,1.0,4.054474708171206,5.0
1265,Groundhog Day ,Comedy|Romance,1993,2278.0,1.0,3.953028972783143,5.0
1266,Unforgiven ,Western,1992,997.0,1.0,4.0902708124373115,5.0
1267,"Manchurian Candidate, The ",Film-Noir|Thriller,1962,765.0,1.0,4.333333333333333,5.0
1268,Pump Up the Volume ,Drama,1990,317.0,1.0,3.4858044164037856,5.0
1269,Arsenic and Old Lace ,Comedy|Mystery|Thriller,1944,672.0,1.0,4.168154761904762,5.0
1270,Back to the Future ,Comedy|Sci-Fi,1985,2583.0,1.0,3.9903213317847466,5.0
1271,Fried Green Tomatoes ,Drama,1991,593.0,1.0,3.806070826306914,5.0
1272,Patton ,Drama|War,1970,645.0,1.0,4.266666666666667,5.0
1273,Down by Law ,Comedy|Drama,1986,146.0,1.0,3.9657534246575343,5.0
1274,Akira ,Adventure|Animation|Sci-Fi|Thriller,1988,452.0,1.0,3.933628318584071,5.0
1275,Highlander ,Action|Adventure,1986,741.0,1.0,3.8461538461538463,5.0
1276,Cool Hand Luke ,Comedy|Drama,1967,930.0,1.0,4.253763440860215,5.0
1277,Cyrano de Bergerac ,Action|Drama|Romance,1990,363.0,1.0,3.884297520661157,5.0
1278,Young Frankenstein ,Comedy|Horror,1974,1193.0,1.0,4.250628667225482,5.0
1279,Night on Earth ,Comedy|Drama,1991,194.0,1.0,3.747422680412371,5.0
1280,Raise the Red Lantern ,Drama,1991,277.0,1.0,4.1732851985559565,5.0
1281,"Great Dictator, The ",Comedy,1940,216.0,1.0,4.032407407407407,5.0
1282,Fantasia ,Animation|Children's|Musical,1940,943.0,1.0,3.904559915164369,5.0
1283,High Noon ,Western,1952,403.0,1.0,4.1786600496277915,5.0
1284,"Big Sleep, The ",Film-Noir|Mystery,1946,541.0,1.0,4.312384473197782,5.0
1285,Heathers ,Comedy,1989,803.0,1.0,3.8156911581569117,5.0
1286,Somewhere in Time ,Drama|Romance,1980,285.0,1.0,3.585964912280702,5.0
1287,Ben-Hur ,Action|Adventure|Drama,1959,704.0,1.0,4.110795454545454,5.0
1288,This Is Spinal Tap ,Comedy|Drama|Musical,1984,1118.0,1.0,4.179785330948121,5.0
1289,Koyaanisqatsi ,Documentary|War,1983,182.0,1.0,3.9725274725274726,5.0
1290,Some Kind of Wonderful ,Drama|Romance,1987,230.0,1.0,3.591304347826087,5.0
1291,Indiana Jones and the Last Crusade ,Action|Adventure,1989,1628.0,1.0,4.133292383292384,5.0
1292,Being There ,Comedy,1979,591.0,1.0,4.013536379018612,5.0
1293,Gandhi ,Drama,1982,671.0,1.0,4.141579731743666,5.0
1294,M*A*S*H ,Comedy|War,1970,1099.0,1.0,4.124658780709736,5.0
1295,"Unbearable Lightness of Being, The ",Drama,1988,266.0,1.0,3.5676691729323307,5.0
1296,"Room with a View, A ",Drama|Romance,1986,560.0,1.0,3.9964285714285714,5.0
1297,Real Genius ,Comedy,1985,442.0,1.0,3.7081447963800906,5.0
1298,Pink Floyd - The Wall ,Drama|Musical|War,1982,387.0,1.0,3.640826873385013,5.0
1299,"Killing Fields, The ",Drama|War,1984,732.0,1.0,4.248633879781421,5.0
1300,My Life as a Dog (Mitt liv som hund) ,Drama,1985,330.0,1.0,4.1454545454545455,5.0
1301,Forbidden Planet ,Sci-Fi,1956,373.0,1.0,3.9758713136729225,5.0
1302,Field of Dreams ,Drama,1989,768.0,1.0,3.9114583333333335,5.0
1303,"Man Who Would Be King, The ",Adventure,1975,310.0,1.0,4.129032258064516,5.0
1304,Butch Cassidy and the Sundance Kid ,Action|Comedy|Western,1969,1419.0,1.0,4.215644820295983,5.0
1305,"Paris, Texas ",Drama,1984,121.0,1.0,3.793388429752066,5.0
1306,Until the End of the World (Bis ans Ende der Welt) ,Drama|Sci-Fi,1991,136.0,1.0,3.6029411764705883,5.0
1307,When Harry Met Sally... ,Comedy|Romance,1989,1568.0,1.0,4.073341836734694,5.0
1308,I Shot a Man in Vegas ,Comedy,1995,0.0,,,
1309,Parallel Sons ,Drama|Romance,1995,0.0,,,
1310,Hype! ,Documentary,1996,43.0,1.0,3.558139534883721,5.0
1311,Santa with Muscles ,Comedy,1996,7.0,1.0,1.0,1.0
1312,Female Perversions ,Drama,1996,29.0,1.0,3.2413793103448274,5.0
1313,Mad Dog Time ,Crime,1996,13.0,1.0,2.1538461538461537,5.0
1314,Breathing Room ,Romance,1996,0.0,,,
1315,Paris Was a Woman ,Documentary,1995,3.0,2.0,2.3333333333333335,3.0
1316,Anna ,Drama,1996,1.0,4.0,4.0,4.0
1317,I'm Not Rappaport ,Comedy,1996,40.0,1.0,3.175,5.0
1318,Blue Juice ,Comedy|Drama,1995,0.0,,,
1319,Kids of Survival ,Documentary,1993,0.0,,,
1320,Alienі ,Action|Horror|Sci-Fi|Thriller,1992,925.0,1.0,3.037837837837838,5.0
1321,"American Werewolf in London, An ",Horror,1981,549.0,1.0,3.7522768670309654,5.0
1322,Amityville 1992: It's About Time ,Horror,1992,32.0,1.0,1.71875,3.0
1323,Amityville 3-D ,Horror,1983,43.0,1.0,1.372093023255814,4.0
1324,Amityville: Dollhouse ,Horror,1996,22.0,1.0,1.6818181818181819,3.0
1325,Amityville: A New Generation ,Horror,1993,23.0,1.0,1.6521739130434783,4.0
1326,Amityville II: The Possession ,Horror,1982,56.0,1.0,2.107142857142857,5.0
1327,"Amityville Horror, The ",Horror,1979,355.0,1.0,2.9380281690140846,5.0
1328,"Amityville Curse, The ",Horror,1990,25.0,1.0,1.84,5.0
1329,Blood For Dracula (Andy Warhol's Dracula) ,Horror,1974,36.0,1.0,2.6666666666666665,5.0
1330,April Fool's Day ,Comedy|Horror,1986,116.0,1.0,3.0,5.0
1331,Audrey Rose ,Horror,1977,50.0,1.0,3.18,5.0
1332,"Believers, The ",Horror|Thriller,1987,102.0,1.0,2.911764705882353,5.0
1333,"Birds, The ",Horror,1963,733.0,1.0,3.882673942701228,5.0
1334,"Blob, The ",Horror|Sci-Fi,1958,338.0,1.0,3.136094674556213,5.0
1335,Blood Beach ,Action|Horror,1981,21.0,1.0,1.7142857142857142,4.0
1336,Body Parts ,Horror,1991,55.0,1.0,2.2363636363636363,5.0
1337,"Body Snatcher, The ",Horror,1945,64.0,1.0,3.5625,5.0
1339,Bram Stoker's Dracula ,Horror|Romance,1992,672.0,1.0,3.34375,5.0
1340,Bride of Frankenstein ,Horror,1935,216.0,1.0,3.912037037037037,5.0
1341,Burnt Offerings ,Horror,1976,53.0,1.0,2.849056603773585,5.0
1342,Candyman ,Horror,1992,262.0,1.0,2.904580152671756,5.0
1343,Cape Fear ,Thriller,1991,687.0,1.0,3.671033478893741,5.0
1344,Cape Fear ,Film-Noir|Thriller,1962,361.0,1.0,3.9224376731301938,5.0
1345,Carrie ,Horror,1976,567.0,1.0,3.6049382716049383,5.0
1346,Cat People ,Horror,1982,174.0,1.0,3.1839080459770117,5.0
1347,"Nightmare on Elm Street, A ",Horror,1984,451.0,1.0,3.4855875831485585,5.0
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) ",Horror,1922,238.0,1.0,3.991596638655462,5.0
1349,Nosferatu a Venezia ,Horror,1986,14.0,1.0,3.0714285714285716,5.0
1350,"Omen, The ",Horror,1976,409.0,1.0,3.6234718826405867,5.0
1351,Blood & Wine ,Drama,1997,35.0,1.0,3.4,5.0
1352,Albino Alligator ,Crime|Thriller,1996,94.0,1.0,2.851063829787234,5.0
1353,"Mirror Has Two Faces, The ",Comedy|Romance,1996,188.0,1.0,3.0851063829787235,5.0
1354,Breaking the Waves ,Drama,1996,267.0,1.0,3.8239700374531833,5.0
1355,Nightwatch ,Horror|Thriller,1997,77.0,1.0,2.961038961038961,5.0
1356,Star Trek: First Contact ,Action|Adventure|Sci-Fi,1996,1310.0,1.0,3.7091603053435116,5.0
1357,Shine ,Drama|Romance,1996,548.0,1.0,3.8065693430656933,5.0
1358,Sling Blade ,Drama|Thriller,1996,1177.0,1.0,4.208156329651657,5.0
1359,Jingle All the Way ,Adventure|Children's|Comedy,1996,222.0,1.0,2.4774774774774775,5.0
1360,Identification of a Woman (Identificazione di una donna) ,Drama,1982,2.0,2.0,3.5,5.0
1361,Paradise Lost: The Child Murders at Robin Hood Hills ,Documentary,1996,159.0,1.0,4.213836477987422,5.0
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) ",Drama,1970,100.0,1.0,4.03,5.0
1363,"Preacher's Wife, The ",Drama,1996,112.0,1.0,2.9732142857142856,5.0
1364,Zero Kelvin (Kjжrlighetens kjшtere) ,Action,1995,2.0,3.0,3.5,4.0
1365,Ridicule ,Drama,1996,58.0,1.0,3.8448275862068964,5.0
1366,"Crucible, The ",Drama,1996,108.0,1.0,3.185185185185185,5.0
1367,101 Dalmatians ,Children's|Comedy,1996,364.0,1.0,3.0467032967032965,5.0
1368,"Forbidden Christ, The (Cristo proibito, Il) ",Drama,1950,0.0,,,
1369,I Can't Sleep (J'ai pas sommeil) ,Drama|Thriller,1994,5.0,2.0,3.8,5.0
1370,Die Hard 2 ,Action|Thriller,1990,1135.0,1.0,3.541850220264317,5.0
1371,Star Trek: The Motion Picture ,Action|Adventure|Sci-Fi,1979,792.0,1.0,3.1363636363636362,5.0
1372,Star Trek VI: The Undiscovered Country ,Action|Adventure|Sci-Fi,1991,1001.0,1.0,3.4095904095904097,5.0
1373,Star Trek V: The Final Frontier ,Action|Adventure|Sci-Fi,1989,613.0,1.0,2.7487765089722673,5.0
1374,Star Trek: The Wrath of Khan ,Action|Adventure|Sci-Fi,1982,1448.0,1.0,3.880524861878453,5.0
1375,Star Trek III: The Search for Spock ,Action|Adventure|Sci-Fi,1984,927.0,1.0,3.353829557713053,5.0
1376,Star Trek IV: The Voyage Home ,Action|Adventure|Sci-Fi,1986,1126.0,1.0,3.6563055062166963,5.0
1377,Batman Returns ,Action|Adventure|Comedy|Crime,1992,1031.0,1.0,2.9767216294859358,5.0
1378,Young Guns ,Action|Comedy|Western,1988,562.0,1.0,3.4181494661921707,5.0
1379,Young Guns II ,Action|Comedy|Western,1990,369.0,1.0,2.907859078590786,5.0
1380,Grease ,Comedy|Musical|Romance,1978,817.0,1.0,3.5777233782129745,5.0
1381,Grease 2 ,Comedy|Musical|Romance,1982,303.0,1.0,1.9636963696369636,5.0
1382,Marked for Death ,Action|Drama,1990,127.0,1.0,2.779527559055118,5.0
1383,Adrenalin: Fear the Rush ,Action|Sci-Fi,1996,11.0,1.0,1.5454545454545454,3.0
1384,"Substance of Fire, The ",Drama,1996,6.0,3.0,3.8333333333333335,5.0
1385,Under Siege ,Action,1992,461.0,1.0,3.2689804772234274,5.0
1386,Terror in a Texas Town ,Western,1958,1.0,1.0,1.0,1.0
1387,Jaws ,Action|Horror,1975,1697.0,1.0,4.089569829110195,5.0
1388,Jaws 2 ,Action|Horror,1978,370.0,1.0,2.5891891891891894,5.0
1389,Jaws 3-D ,Action|Horror,1983,210.0,1.0,1.8523809523809525,5.0
1390,My Fellow Americans ,Comedy,1996,121.0,1.0,3.1983471074380163,5.0
1391,Mars Attacks! ,Action|Comedy|Sci-Fi|War,1996,1074.0,1.0,2.9003724394785846,5.0
1392,Citizen Ruth ,Comedy|Drama,1996,219.0,1.0,3.73972602739726,5.0
1393,Jerry Maguire ,Drama|Romance,1996,1353.0,1.0,3.7590539541759056,5.0
1394,Raising Arizona ,Comedy,1987,1434.0,1.0,4.02092050209205,5.0
1395,Tin Men ,Comedy|Drama,1987,295.0,1.0,3.3254237288135595,5.0
1396,Sneakers ,Crime|Drama|Sci-Fi,1992,1091.0,1.0,3.7277726856095326,5.0
1397,Bastard Out of Carolina ,Drama,1996,63.0,1.0,3.6507936507936507,5.0
1398,In Love and War ,Romance|War,1996,63.0,1.0,3.1904761904761907,5.0
1399,Marvin's Room ,Drama,1996,104.0,1.0,3.201923076923077,5.0
1400,Somebody is Waiting ,Drama,1996,0.0,,,
1401,Ghosts of Mississippi ,Drama,1996,162.0,1.0,3.506172839506173,5.0
1404,Night Falls on Manhattan ,Crime|Drama,1997,76.0,1.0,3.1447368421052633,5.0
1405,Beavis and Butt-head Do America ,Animation|Comedy,1996,475.0,1.0,3.04,5.0
1406,"Cйrйmonie, La ",Drama,1995,24.0,1.0,3.4583333333333335,5.0
1407,Scream ,Horror|Thriller,1996,886.0,1.0,3.5756207674943568,5.0
1408,"Last of the Mohicans, The ",Action|Romance|War,1992,975.0,1.0,3.8133333333333335,5.0
1409,Michael ,Comedy|Romance,1996,392.0,1.0,3.0535714285714284,5.0
1410,"Evening Star, The ",Comedy|Drama,1996,90.0,1.0,2.8666666666666667,5.0
1411,Hamlet ,Drama,1996,382.0,1.0,3.9581151832460733,5.0
1412,Some Mother's Son ,Drama,1996,20.0,2.0,3.9,5.0
1413,"Whole Wide World, The ",Drama,1996,50.0,1.0,3.38,5.0
1414,Mother ,Comedy,1996,168.0,1.0,3.5952380952380953,5.0
1415,"Thieves (Voleurs, Les) ",Crime|Drama|Romance,1996,36.0,1.0,3.5555555555555554,5.0
1416,Evita ,Drama|Musical,1996,282.0,1.0,3.25531914893617,5.0
1417,"Portrait of a Lady, The ",Drama,1996,43.0,1.0,2.7674418604651163,5.0
1419,Walkabout ,Drama,1971,136.0,1.0,3.963235294117647,5.0
1420,Message to Love: The Isle of Wight Festival ,Documentary,1996,7.0,1.0,4.0,5.0
1421,Grateful Dead ,Documentary,1995,22.0,1.0,3.0454545454545454,5.0
1422,Murder at 1600 ,Mystery|Thriller,1997,281.0,1.0,3.0249110320284696,5.0
1423,Hearts and Minds ,Drama,1996,14.0,3.0,4.357142857142857,5.0
1424,Inside ,Action,1996,0.0,,,
1425,Fierce Creatures ,Comedy,1997,168.0,1.0,3.2916666666666665,5.0
1426,Zeus and Roxanne ,Children's,1997,23.0,1.0,2.5217391304347827,5.0
1427,Turbulence ,Thriller,1997,51.0,1.0,2.2941176470588234,5.0
1428,Angel Baby ,Drama,1995,52.0,1.0,3.25,5.0
1429,Jackie Chan's First Strike ,Action,1996,297.0,1.0,3.3063973063973062,5.0
1430,Underworld ,Thriller,1997,1.0,1.0,1.0,1.0
1431,Beverly Hills Ninja ,Action|Comedy,1997,232.0,1.0,2.5474137931034484,5.0
1432,Metro ,Action,1997,100.0,1.0,2.77,5.0
1433,"Machine, The ",Comedy|Horror,1994,5.0,1.0,1.8,4.0
1434,"Stranger, The ",Action,1994,2.0,4.0,4.0,4.0
1436,Falling in Love Again ,Comedy,1980,9.0,1.0,2.888888888888889,4.0
1437,"Cement Garden, The ",Drama,1993,21.0,1.0,3.0952380952380953,5.0
1438,Dante's Peak ,Action|Thriller,1997,321.0,1.0,2.8161993769470404,5.0
1439,Meet Wally Sparks ,Comedy,1997,46.0,1.0,2.347826086956522,5.0
1440,Amos & Andrew ,Comedy,1993,81.0,1.0,2.765432098765432,5.0
1441,Benny & Joon ,Comedy|Romance,1993,481.0,1.0,3.444906444906445,5.0
1442,Prefontaine ,Drama,1997,71.0,1.0,3.0985915492957745,5.0
1443,"Tickle in the Heart, A ",Documentary,1996,0.0,,,
1444,Guantanamera ,Comedy,1994,8.0,2.0,3.375,4.0
1445,McHale's Navy ,Comedy|War,1997,156.0,1.0,2.173076923076923,5.0
1446,Kolya ,Comedy,1996,189.0,1.0,4.052910052910053,5.0
1447,Gridlock'd ,Crime,1997,49.0,1.0,3.36734693877551,5.0
1448,Fire on the Mountain ,Documentary,1996,0.0,,,
1449,Waiting for Guffman ,Comedy,1996,462.0,1.0,4.147186147186147,5.0
1450,Prisoner of the Mountains (Kavkazsky Plennik) ,War,1996,14.0,2.0,3.7857142857142856,5.0
1453,"Beautician and the Beast, The ",Comedy|Romance,1997,148.0,1.0,2.4324324324324325,5.0
1454,SubUrbia ,Comedy,1997,82.0,1.0,3.158536585365854,5.0
1455,Hotel de Love ,Comedy|Romance,1996,22.0,1.0,2.772727272727273,5.0
1456,"Pest, The ",Comedy,1997,64.0,1.0,2.359375,5.0
1457,Fools Rush In ,Comedy|Romance,1997,266.0,1.0,3.1090225563909772,5.0
1458,Touch ,Romance,1997,24.0,1.0,2.8333333333333335,5.0
1459,Absolute Power ,Mystery|Thriller,1997,380.0,1.0,3.357894736842105,5.0
1460,That Darn Cat! ,Children's|Comedy|Mystery,1997,94.0,1.0,2.6808510638297873,5.0
1461,Vegas Vacation ,Comedy,1997,216.0,1.0,2.574074074074074,5.0
1462,Unforgotten: Twenty-Five Years After Willowbrook ,Documentary,1996,0.0,,,
1463,That Old Feeling ,Comedy|Romance,1997,34.0,1.0,3.0294117647058822,5.0
1464,Lost Highway ,Mystery,1997,145.0,1.0,3.3517241379310345,5.0
1465,Rosewood ,Drama,1997,126.0,1.0,3.492063492063492,5.0
1466,Donnie Brasco ,Crime|Drama,1997,719.0,1.0,3.7955493741307373,5.0
1467,Salut cousin! ,Comedy|Drama,1996,0.0,,,
1468,Booty Call ,Comedy|Romance,1997,144.0,1.0,2.5625,5.0
1470,Rhyme & Reason ,Documentary,1997,1.0,4.0,4.0,4.0
1471,Boys Life 2 ,Drama,1997,5.0,2.0,3.4,5.0
1472,City of Industry ,Crime|Thriller,1997,48.0,2.0,3.25,5.0
1473,Best Men ,Action|Comedy|Crime|Drama,1997,40.0,1.0,2.825,4.0
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) ,Children's|Comedy,1997,146.0,1.0,2.335616438356164,5.0
1475,Kama Sutra: A Tale of Love ,Romance,1996,81.0,1.0,3.1481481481481484,5.0
1476,Private Parts ,Comedy|Drama,1997,499.0,1.0,3.4869739478957915,5.0
1477,Love Jones ,Romance,1997,27.0,1.0,3.4444444444444446,5.0
1479,"Saint, The ",Action|Romance|Thriller,1997,563.0,1.0,3.197158081705151,5.0
1480,Smilla's Sense of Snow ,Action|Drama|Thriller,1997,265.0,1.0,3.279245283018868,5.0
